MaskPath,LabelName,BoxXMin,BoxXMax,BoxYMin,BoxYMax
9a13fe495bcf1836_m01bjv_02b54b50.png,Bus,0.256250,0.946875,0.025000,0.945833
c8db1436d24fec1c_m09728_633f744f.png,Bread,0.341424,0.543689,0.465726,0.677419
c380cc1d4f4160e9_m024d2_8382d298.png,Calculator,0.000000,1.000000,0.000000,1.000000
1461593063b5631d_m04m9y_ad01ce89.png,Lizard,0.000000,0.980854,0.000000,0.754425
1c8c08c3f0620c2c_m0fm3zh_a38a2d2e.png,Flowerpot,0.372124,0.753721,0.033735,0.681928
c7a3e1dc5184448c_m04yx4_ed2603bd.png,Man,0.546392,0.948454,0.134956,0.825221
0e105ec6ccf5c23c_m01bl7v_d032514c.png,Boy,0.006250,1.000000,0.054688,0.998438
f9cf7cec793a2988_m02jvh9_1da3b372.png,Mug,0.157040,0.476534,0.108303,0.413357
e182bb807b715675_m0cn6p_7f48d085.png,Otter,0.572770,1.000000,0.266667,0.756250
6500c6ac16133865_m06m11_66da3e55.png,Rose,0.300000,0.754167,0.318750,0.570312
1ffc595d757b045a_m01rkbr_555a3d2c.png,Tie,0.258333,0.602083,0.306729,1.000000
b95bef21244d90d6_m015x4r_e4e3210a.png,Cucumber,0.440625,0.612500,0.445833,0.668750
96a766f4a23544b1_m05r655_fd16c86d.png,Girl,0.660767,0.915929,0.369469,0.918142
85d1308e1dbd1cad_m0hnyx_31ca32e1.png,Pastry,0.415625,0.592188,0.910417,0.997917
c11711334d44652c_m0gv1x_cbf8c6bb.png,Parrot,0.214062,1.000000,0.320833,0.739583
42db35ac1f6a3294_m0dv9c_1d42a5bd.png,Racket,0.433628,0.526549,0.238938,0.360619
9e0178d95c3ffdc2_m01d40f_d4a94387.png,Dress,0.245312,0.453125,0.334118,0.950588
f91a67ae0e00ff07_m02s195_b73d1367.png,Vase,0.053215,0.951219,0.141384,0.920471
46568356dc857723_m02dl1y_bb86b3b5.png,Hat,0.147967,0.330081,0.072289,0.206827
c21dec5c9518f598_m03fwl_031bc81e.png,Goat,0.166667,0.309735,0.327434,0.707965
36c69c1b7dc24d95_m0dq75_11845acc.png,Raccoon,0.604688,0.864062,0.202083,0.720833
7312ba9f7ed50eb7_m02wv6h6_858d2d65.png,Skirt,0.000000,0.181416,0.215339,0.553097
0911595bd7203647_m01bfm9_d4f3a2e8.png,Shorts,0.354767,0.636364,0.469118,0.647059
c333977ef0dfc924_m0cn6p_5d5e5c63.png,Otter,0.011820,0.657210,0.389503,0.867403
abe0724ee7751cd9_m01yrx_9a97bd0a.png,Cat,0.227139,1.000000,0.061947,1.000000
87890bb19846608c_m05kyg__75c53214.png,Chest of drawers,0.277286,0.706490,0.535398,0.823009
f2345a8c69d56f42_m09k_b_c165103c.png,Lemon,0.535398,0.640118,0.621681,0.767699
939ac88cbda145cb_m09d5__24a2043f.png,Owl,0.274428,0.702703,0.183386,0.957680
6b2bece903fba48c_m0k1tl_891dce3f.png,Pen,0.290614,1.000000,0.036101,0.637184
1b41682c9e02056a_m034c16_98dfb23e.png,Pillow,0.724000,1.000000,0.408408,0.822823
b1d5e2eca97905d6_m05zsy_28b2e0cb.png,Pumpkin,0.720312,0.973437,0.364583,0.718750
789aea4471958e4b_m0k5j_63210bd6.png,Aircraft,0.453125,1.000000,0.306250,0.935417
e9deb7b110701f98_m0k4j_7ef7fcf6.png,Car,0.887686,1.000000,0.228916,0.409639
bc1ba0683ee51a29_m01226z_be16cdf0.png,Football,0.535398,0.803097,0.452802,0.637168
d843e3d7db0641d4_m0k5j_49a4da46.png,Aircraft,0.843658,0.998525,0.546460,0.621681
57107968b00b7433_m029bxz_c4f94f56.png,Oven,0.136432,0.671664,0.028261,0.897826
6e39f0e6429e11ae_m01hrv5_5bab177f.png,Popcorn,0.079422,0.981949,0.527076,0.976534
fc69b8cf82b76d10_m02zvsm_6df684ae.png,Tart,0.017188,0.918750,0.000000,0.960334
221d10112f8b7b82_m07r04_f242b265.png,Truck,0.013196,0.986804,0.020000,0.988889
df7c9281d7d5ce16_m0h2r6_31684fd4.png,Van,0.053125,0.948438,0.183333,0.635417
24bacf68bd8feb11_m078jl_a569dbbe.png,Snake,0.859882,0.893805,0.000000,0.219027
412b15792f1ac2e9_m015p6_4e6f8889.png,Bird,0.381649,0.928191,0.242647,0.855392
3aff5b54eeee7686_m05r655_22bbfbfd.png,Girl,0.399113,0.895787,0.048529,1.000000
68ce7d08c360d385_m0hnyx_6c902993.png,Pastry,0.268750,0.354688,0.233333,0.327083
cc4c4cdc33cc4b40_m0ph39_e942f6c2.png,Canoe,0.000000,1.000000,0.417808,0.648402
d51ad036e4f4c080_m03bt1vf_03017a8e.png,Woman,0.256259,0.518409,0.002217,0.853659
65c7e4940e60aaaf_m02p0tk3_d4cf792b.png,Human body,0.172566,1.000000,0.246313,1.000000
7247106ba8280837_m050k8_07b5bbfa.png,Mobile phone,0.371257,0.497006,0.302832,0.549020
ee36ec80c0553e8a_m0449p_87558eee.png,Jaguar (Animal),0.000000,0.500000,0.050885,0.831858
7fd782ae0784d2d0_m03q5c7_8929f11a.png,Saucer,0.839350,1.000000,0.000000,0.227437
36e393d3a35a7bf0_m0fszt_8d816be6.png,Cake,0.000000,1.000000,0.062500,0.910417
c99a2d6a490a9a58_m027pcv_83fb8e69.png,Zucchini,0.387500,0.554688,0.612500,0.785417
77ac41cc9d52ae48_m084zz_d9296b3d.png,Whale,0.091304,0.493478,0.748844,0.998459
ef3ea39a40dc6846_m0by6g_87df291b.png,Shark,0.000000,0.242188,0.679167,0.960417
bd2f2319f55d64df_m083wq_5d86fa29.png,Wheel,0.085546,0.120944,0.241150,0.360619
c477e9887729e33c_m07mhn_b0ffa883.png,Trousers,0.166307,0.388769,0.512085,0.817221
770b78989c338897_m0c06p_06699ef8.png,Candle,0.279343,0.730047,0.209507,0.985915
09feea00236890b2_m0k5j_938a8ef4.png,Aircraft,0.735336,1.000000,0.602740,0.744292
c6fc9c16a84cfa58_m06j2d_91526eff.png,Raven,0.074786,0.799145,0.123664,0.877863
c0b6f629d0f3ccc3_m01d40f_13ada23f.png,Dress,0.617188,0.953125,0.454167,1.000000
d418c3f99e1a9b90_m0hnyx_ba68afed.png,Pastry,0.500000,0.995327,0.410937,0.856250
3cc09b22cc15e964_m0271t_63e8a853.png,Drink,0.000000,0.115806,0.131250,0.252083
f6bb2429d7936f50_m015p6_7e9e1c63.png,Bird,0.350769,0.678462,0.256410,0.759907
a1b020834ad71fb8_m06z37__a3c259c9.png,Picture frame,0.628125,0.942187,0.045833,0.620833
cd429c0386117ce0_m0cdn1_d5d181ff.png,Hamburger,0.154639,0.998527,0.000000,0.986696
95f88c17072f4e99_m07r04_38fd5551.png,Truck,0.005415,0.996390,0.451264,0.781588
408e6a6f9f0ab7f3_m06k2mb_1285d576.png,High heels,0.185921,0.292419,0.687726,0.990975
708228e99ab1429c_m05r655_877216c3.png,Girl,0.252212,0.772124,0.235988,0.889381
90a39a768c9cbfee_m07mhn_ca380959.png,Trousers,0.187500,0.714674,0.514423,0.780048
3a6c8c40dd649a45_m024g6_c347b4e5.png,Cocktail,0.595312,0.992188,0.120833,0.710417
c523862a4e73aa37_m02hj4_dbc45217.png,Dolphin,0.258176,0.827883,0.407197,0.854167
e4c90e496724afe1_m01g317_72adf086.png,Person,0.222714,0.306785,0.524336,0.694690
42c964293350014c_m0hnyx_98722746.png,Pastry,0.000000,0.211191,0.164260,0.595668
a2be6511194dd45b_m0fszt_d3c688d9.png,Cake,0.035826,0.939252,0.052411,0.828092
de593176469886e0_m079cl_e6d70368.png,Skyscraper,0.281250,0.670313,0.277083,0.685417
7ec0563820191541_m014j1m_5289e78b.png,Apple,0.114063,0.632812,0.168750,0.852083
6c98114a44982486_m034c16_66fa8fb2.png,Pillow,0.554688,1.000000,0.210417,0.875000
9c226d0fe33db772_m06m11_bf150c2d.png,Rose,0.168750,0.483333,0.356250,0.656250
b182cd19ef754302_m02s195_cc8b1445.png,Vase,0.117257,0.862832,0.073746,0.709440
fce9af7e99869fa0_m09728_c23cd1d8.png,Bread,0.219440,0.458026,0.106195,0.876106
ff681c0b9bab4461_m068zj_dd4225c3.png,Pig,0.128319,0.922566,0.265487,0.730088
2ec777fc26bc1dca_m080hkjn_1744ff63.png,Handbag,0.141593,0.869469,0.000000,0.837758
e8a6eff51e1e3058_m04m9y_7f2c8d98.png,Lizard,0.214062,0.948438,0.000000,0.775000
87988e8d156833ec_m04yx4_42abed4b.png,Man,0.925575,0.990528,0.086747,0.214458
a858e0cfbe758f8e_m021mn_3e121418.png,Cookie,0.000000,0.156780,0.062356,0.526559
3e38f00bbfc74ce5_m0342h_5d2611e9.png,Guitar,0.088106,1.000000,0.499259,0.977778
3e8a659a4cb8a105_m0bwd_0j_6ba1e50f.png,Elephant,0.339063,0.571875,0.129167,0.931250
65f495beda121bcb_m083wq_3f9f0f2d.png,Wheel,0.447717,0.913108,0.285398,0.975664
9fe5a7d90025fc84_m0cyhj__a8c15eb3.png,Orange,0.426562,0.504687,0.714583,0.812500
b86e86b0d67f090e_m026qbn5_ea25f6c7.png,Studio couch,0.404687,0.976562,0.452083,1.000000
36aacedff7138a55_m09728_67a20610.png,Bread,0.586765,0.810294,0.035477,0.259423
e4b07eeac5b18a45_m0dj6p_9a59111a.png,Peach,0.656205,0.902996,0.000000,0.381279
12e234eba04c7888_m04rmv_2f35fc99.png,Mouse,0.025000,0.618750,0.247917,1.000000
68a23edfaadd9528_m01xyhv_f15b84a6.png,Suit,0.173275,0.462555,0.337029,0.995565
06134855d4f6e0ec_m01f8m5_83d216b1.png,Blue jay,0.233169,1.000000,0.182540,0.932540
4595690ed2ade823_m03q5c7_06cada39.png,Saucer,0.061012,0.976190,0.339168,0.881838
4cb6c76e449a3675_m061_f_0c74888b.png,Pear,0.249235,0.712538,0.277185,0.880597
5fd5b30a0b51c5ae_m021mn_1e32f3ac.png,Cookie,0.206250,0.585938,0.122917,0.581250
ad83a1c956dee011_m080hkjn_74f99d65.png,Handbag,0.059867,0.299335,0.500736,0.609720
d88cbbb1432508c9_m0cmf2_5e8d3290.png,Airplane,0.036873,0.744838,0.168142,0.610619
8bd8ec28e6413240_m04_sv_b5985c50.png,Motorcycle,0.091043,0.619677,0.011086,0.995565
cab51b232b42cd96_m0fszt_a0f5134c.png,Cake,0.000000,1.000000,0.085417,1.000000
1ff5842f6ccf015f_m01tcjp_8c91ce07.png,Muffin,0.000000,0.519174,0.457965,1.000000
203aa8affd3d8310_m0271t_f50c99d1.png,Drink,0.022124,1.000000,0.218289,0.898230
67c7fb8891b81341_m0c9ph5_f260940c.png,Flower,0.103125,0.478125,0.429167,0.902083
c8b4faeff2406c06_m0cmf2_1ce4b6d8.png,Airplane,0.000000,0.898230,0.367257,0.738938
0d65d973b494e9a4_m068zj_7a5bfe7c.png,Pig,0.103286,0.887324,0.110417,0.820833
8d157dc680722ff8_m021mn_c6a25985.png,Cookie,0.145000,0.467500,0.116541,0.368421
9ff2b91c4f6885d1_m01m2v_3f297172.png,Computer keyboard,0.039863,0.965831,0.077364,0.865330
b8db28a788513d60_m01bjv_e79a0327.png,Bus,0.001799,1.000000,0.213768,0.679348
82ed562839fb86e9_m0c06p_a710e383.png,Candle,0.481250,1.000000,0.189583,1.000000
a5f8deff2e30e6b9_m04_sv_e13410dc.png,Motorcycle,0.433628,0.793510,0.185841,0.922566
2847b40c81780f47_m01bl7v_d04147c9.png,Boy,0.345313,0.593750,0.233333,0.870833
daf93dc98a925e36_m08hvt4_463fd2da.png,Jug,0.028195,0.971804,0.111111,0.961806
65425936a2fbd359_m01d40f_d6fe837f.png,Dress,0.192478,0.710177,0.355457,0.647493
87c3cd3099634a3a_m01jfm__667ac14d.png,Vehicle registration plate,0.731167,0.800591,0.580574,0.697572
78f0cf8e00eccbc1_m05r655_1f33e1ae.png,Girl,0.000000,0.510938,0.164583,1.000000
b99df92d7b79dec8_m0271t_3636d9d4.png,Drink,0.231563,0.570796,0.068584,0.298673
949d41b745e58202_m0c9ph5_6d21a0d6.png,Flower,0.118794,0.161348,0.209559,0.329044
32de7d40a349d8b8_m01d40f_abebd447.png,Dress,0.460177,0.807522,0.228614,0.690265
83b9fc0f0c6a4780_m07r04_8c68a2c2.png,Truck,0.216814,1.000000,0.181416,0.942478
d138f6c230800b80_m0ch_cf_68d49641.png,Fish,0.247423,0.998527,0.267699,0.820796
8d63a1da2cba1a08_m0l14j__489839f0.png,Flute,0.000000,0.842188,0.552083,0.710417
870544aabc998a25_m0271t_76132642.png,Drink,0.000000,0.371373,0.000000,0.947723
8090b60e5c5327e7_m0bjyj5_70086561.png,Waste container,0.087500,0.895833,0.007812,0.948438
00acebd371e3c042_m01z1kdw_2b3bfeb9.png,Juice,0.360938,0.540625,0.087500,0.531250
0ca790da12c776d6_m04dr76w_86d82aff.png,Bottle,0.340206,0.480118,0.057522,0.845133
0c71c300e14a7040_m02g30s_3f6e2d05.png,Guacamole,0.029160,0.967410,0.028517,0.977186
339e6c8c934eab7c_m09728_a8a04713.png,Bread,0.048883,0.488827,0.130841,0.838785
7ce00e00cc53b85d_m0bt9lr_fcda3587.png,Dog,0.065625,1.000000,0.083333,0.929167
0141324195f0f1ec_m09j2d_376b7f2b.png,Clothing,0.140625,0.371875,0.166667,0.812500
e4a7c94b123d2d20_m01lcw4_639cb58d.png,Limousine,0.089062,0.882812,0.100467,0.911215
54220aad1126c67a_m09728_1898e796.png,Bread,0.224444,0.997778,0.566667,0.896667
4b6e5cd91429609d_m02zn6n_98a61688.png,Barrel,0.017621,0.723935,0.776053,1.000000
c2f62b08a4fb33ba_m0kpqd_e8bb4051.png,Watermelon,0.335938,0.607813,0.108333,0.404167
ac11305197997993_m05z6w_0a3fc75d.png,Penguin,0.389338,0.728594,0.220202,0.941414
6c2544526e61a41a_m01m2v_f6643d4f.png,Computer keyboard,0.364621,1.000000,0.402527,0.942238
43b2197799a1d59f_m078jl_85f498d9.png,Snake,0.342183,0.724189,0.154867,1.000000
eb38b296092860ca_m0f6wt_fd088502.png,Falcon,0.055957,0.953069,0.064982,0.947653
3cfc238fdf9052ee_m0h2r6_cb516df9.png,Van,0.271875,1.000000,0.008351,0.987474
3d503ae199f684f9_m02dl1y_448a1cdc.png,Hat,0.048601,0.285714,0.000000,0.152655
c7b87ce84e6e551c_m0bt9lr_93c169fc.png,Dog,0.172857,0.805714,0.082508,0.983498
c73ae7940de9a37c_m02jvh9_4beceee6.png,Mug,0.006349,1.000000,0.002053,1.000000
36add6f4c1220dd5_m01bfm9_4183df8d.png,Shorts,0.345061,0.462788,0.344578,0.469880
dd6d8bb198c90344_m02p0tk3_e7336498.png,Human body,0.505155,0.618557,0.157080,0.482301
66fa97565233bc11_m0cmf2_30d27dc3.png,Airplane,0.128130,0.312224,0.345133,0.559735
6d6ecdf31cf2fbe7_m04h7h_1ea0959a.png,Lighthouse,0.431416,0.982301,0.264012,0.889381
84d8113dea065385_m03k3r_ebcc92dd.png,Horse,0.172519,0.569466,0.211538,0.846154
2aadcd1a46420823_m04kkgm_624bd50b.png,Bowl,0.196903,0.657080,0.610619,0.877581
c364a977eed0077b_m09ld4_a495ad52.png,Frog,0.056047,0.597345,0.413717,0.878319
7b8e6fe0462a718a_m0174n1_a60277fa.png,Glove,0.050000,1.000000,0.000000,1.000000
c1bc24c56b4b327d_m0gv1x_5a88d8d1.png,Parrot,0.592920,0.831858,0.378319,1.000000
7add33b1352a0e0f_m0cmf2_ddf7b4b6.png,Airplane,0.000000,0.979351,0.134956,0.710177
a2e4474ac2a395a1_m02dl1y_97135e32.png,Hat,0.149220,0.732739,0.013177,0.313324
9db94445c81c4964_m0cmf2_f62471c1.png,Airplane,0.374631,0.933628,0.002212,0.997788
97579153aa625c0d_m0k5j_4d48ea2a.png,Aircraft,0.000000,0.998438,0.022917,0.997917
d9d8963a9ebc888d_m01j51_b97db514.png,Balloon,0.457227,0.858407,0.196903,0.792035
32e98043f06ffb28_m0ch_cf_5480079e.png,Fish,0.071875,0.523438,0.381250,0.610417
e029cdccae2cc29d_m02s195_a4afb6f7.png,Vase,0.648012,0.902798,0.720621,0.997783
1a763cd162e3deea_m07r04_4a263ca9.png,Truck,0.081250,0.996875,0.035417,0.910417
38e06934e38a2ed9_m01z1kdw_340e07f7.png,Juice,0.169617,0.676991,0.300885,1.000000
71cfbe193e07752f_m06k2mb_41a195f0.png,High heels,0.099839,0.500805,0.000000,0.775304
14b503571fdefce2_m01nkt_648cbdc4.png,Cheese,0.449852,0.890855,0.389381,0.714602
5b21a812cc2eb348_m0306r_6c813695.png,Fox,0.388235,0.920588,0.303769,0.909091
efab1896bde1ae53_m034c16_8286ef49.png,Pillow,0.059375,0.382812,0.168750,0.518750
f7a43c479263a73c_m015x4r_a20e7266.png,Cucumber,0.382812,0.495313,0.177083,0.310417
ffa8c678f0026b86_m01d40f_214cf735.png,Dress,0.719907,0.812500,0.112847,0.262153
0da944af6796b54c_m06j2d_4ce91fb5.png,Raven,0.051562,0.885938,0.098121,0.901879
8e4870e4d99e99ea_m02p0tk3_4e3de579.png,Human body,0.710680,1.000000,0.024845,1.000000
c8db1436d24fec1c_m09728_7ac5c3c1.png,Bread,0.080906,0.571197,0.560484,0.893145
50674baacb3b426f_m024g6_e54ed5a8.png,Cocktail,0.000000,0.904688,0.027083,1.000000
0138fb77f3a3f70d_m09f_2_5f7463f0.png,Crocodile,0.089062,0.975000,0.047917,0.922917
e4a88d99808d97c1_m024g6_1cdf51e5.png,Cocktail,0.112172,0.747017,0.251366,0.889344
4603e792644c49fe_m01226z_ab62e39c.png,Football,0.064401,0.220036,0.142336,0.293796
58d1693ead449c0a_m01jfm__ec11fe00.png,Vehicle registration plate,0.667188,0.773438,0.585417,0.635417
89297009b1d18663_m0k4j_621dc014.png,Car,0.017857,0.983193,0.040373,0.956522
a6d159fa8091f44c_m07r04_d9426d7a.png,Truck,0.090625,0.918750,0.166667,0.960417
4c269db9221cc59e_m025rp___3b12a3a1.png,Cowboy hat,0.208333,0.859375,0.146617,0.556391
48e463f09ebebd50_m0l515_114ef52e.png,Sandwich,0.554688,1.000000,0.068750,0.800000
f7628030ed3e9144_m09728_b7e1a582.png,Bread,0.010830,1.000000,0.427798,0.989170
f52d5fee2c87c8bf_m02fq_6_521201f1.png,Fedora,0.000000,1.000000,0.029361,1.000000
431220028bc1c111_m0l515_cebe90c7.png,Sandwich,0.000000,1.000000,0.001805,0.877256
bff7108553d5ca53_m02p5f1q_a8fa250b.png,Coffee cup,0.220070,0.911972,0.314815,0.820370
64a29d411fc54c55_m04ylt_02c0f185.png,Missile,0.186253,0.880266,0.000000,0.946981
2a4a807a9877f9cb_m02p0tk3_de47cc2f.png,Human body,0.526563,0.662500,0.360417,0.789583
017c776a67956dd9_m01yrx_f75f6ad8.png,Cat,0.261062,0.989676,0.192478,1.000000
d95e660b17d57018_m09j2d_31d88521.png,Clothing,0.676471,0.998529,0.483370,0.906874
dd84adcd22dedaeb_m0l515_0754f710.png,Sandwich,0.000000,0.333333,0.561832,0.891603
e09c41ee44d0c6e4_m09j2d_5721d507.png,Clothing,0.068750,0.862500,0.447917,0.991667
528d79c668c2906f_m01599_6bbf1b19.png,Beer,0.519856,1.000000,0.018051,1.000000
2fb76faecb6ea676_m02hj4_4c5d070a.png,Dolphin,0.311209,0.703540,0.756637,1.000000
f4c206d9cf0bcafa_m05r5c_3d7d84b8.png,Piano,0.062500,0.996875,0.202083,0.518750
5bcf1ad79dda113b_m03fwl_95c2b5d9.png,Goat,0.244477,0.488954,0.276549,0.577434
5885b267b2ee7620_m068zj_aea13f75.png,Pig,0.548736,0.862816,0.364621,0.770758
d03d874fc50190c3_m0f6wt_7cec6e31.png,Falcon,0.055639,0.795489,0.117137,1.000000
b3ed5725afc3b4a1_m0c9ph5_208b0d83.png,Flower,0.000000,0.340625,0.018789,0.281837
03bacd7be83b721e_m096mb_636e7cfc.png,Lion,0.000000,1.000000,0.000000,1.000000
f6917d9900c847db_m07jdr_4c2e4aef.png,Train,0.551622,0.842183,0.323009,0.902655
bc438c4531cb9933_m029bxz_5534546d.png,Oven,0.008333,0.997917,0.562500,0.998438
76880c36f38c01df_m099ssp_9cdc29cb.png,Platter,0.144543,0.848083,0.075221,0.913717
18534b1fd0a0dd43_m01xyhv_e6deb474.png,Suit,0.000000,1.000000,0.411491,1.000000
6d16160d6c99f3ca_m039xj__8f5fc811.png,Human ear,0.576696,0.650442,0.426991,0.555310
f26bc234039fc148_m01xyhv_f52da138.png,Suit,0.476331,0.630177,0.251101,1.000000
f42d79953a8622cd_m01940j_179d91bb.png,Backpack,0.453249,0.949287,0.034979,0.952675
b8b3b103353ed243_m06c7f7_61278bda.png,Lipstick,0.355783,0.758419,0.365256,0.743875
da351f7c430c0414_m01nq26_7c2f2eb4.png,Sock,0.130350,0.414397,0.100503,0.790620
6e1132b1879e1e86_m0ch_cf_fd263ed7.png,Fish,0.720312,0.875000,0.083333,0.556250
20555978162dbf61_m01bfm9_cf37fa5a.png,Shorts,0.072165,0.266568,0.570796,0.938053
c940807fb360334f_m04dr76w_8f2d7bbd.png,Bottle,0.842188,1.000000,0.000000,1.000000
4bcc5659be88d83b_m06mf6_a30b3011.png,Rabbit,0.489676,0.792035,0.119469,0.926991
98117300ac1ad3a6_m07r04_8e80597d.png,Truck,0.070000,0.820000,0.160470,0.800391
44eaa4c39b59facd_m04kkgm_3e30adc6.png,Bowl,0.865625,1.000000,0.193750,0.535417
defedbf1cea092c6_m03bj1_507518cd.png,Panda,0.109244,0.897479,0.038835,0.918447
074f155ff51c8236_m015p6_ff48d4fb.png,Bird,0.172566,0.657080,0.210914,0.874631
5deb45ba711d4f08_m01bl7v_486dd6d5.png,Boy,0.413740,0.726718,0.115385,0.982906
071e5a9b48cfed0b_m0271t_dc1578dc.png,Drink,0.216667,0.808333,0.262500,0.842188
ce358c229eef0682_m0h2r6_d585d553.png,Van,0.000000,1.000000,0.000000,0.883333
ea46fc13bd4aa385_m07j87_d7bf6565.png,Tomato,0.000000,0.159375,0.400000,0.556250
cd430e4368a5660f_m04_sv_80d3009a.png,Motorcycle,0.560472,0.884956,0.294248,1.000000
53ac2f214deac4a1_m0jy4k_05ae681a.png,Doughnut,0.487145,1.000000,0.180723,0.971084
bbc1785c472e83de_m021mn_ce8d90e8.png,Cookie,0.479351,0.848083,0.212389,0.657080
27c5a74ee11be7fe_m021mn_1b5b523c.png,Cookie,0.477876,0.787611,0.019912,0.212389
b067de69bdd154bd_m09j2d_a7091c64.png,Clothing,0.072562,0.385488,0.205755,0.837410
36a2001f92918a1a_m084zz_200c2233.png,Whale,0.455752,0.973451,0.232301,0.517699
aa5dd25099eed931_m07clx_ebc49779.png,Tea,0.331179,0.754443,0.165657,0.735354
e3cc4ed7888450b9_m024g6_268acb95.png,Cocktail,0.092647,0.779412,0.022173,1.000000
c11bdd3d19c143d3_m03bt1vf_96ad506e.png,Woman,0.556047,0.656342,0.780973,0.911504
c18ddc19f4a8286a_m01pns0_62479c32.png,Fire hydrant,0.340625,0.715625,0.027083,1.000000
656a03af51b510ca_m04rmv_d7bd4b75.png,Mouse,0.000000,0.728125,0.247917,0.612500
266da5c9859d2cfc_m01g317_6dfb107f.png,Person,0.654688,0.832812,0.508333,0.802083
797ab3be4c05d33b_m058qzx_3665a72a.png,Kitchen knife,0.070312,0.967188,0.406250,0.662500
558f40dda9b678ab_m083wq_1ea67d32.png,Wheel,0.807353,0.866176,0.487805,0.656319
c55c3766a5117fd2_m01nq26_e653f3b1.png,Sock,0.568584,0.911504,0.067847,0.696165
57347d9806925721_m05r655_496816b7.png,Girl,0.009804,0.491597,0.198135,1.000000
ebe7949b031b06f9_m03m3pdh_f891852d.png,Sofa bed,0.000000,1.000000,0.193750,0.979167
37f1450a449c17b8_m09728_7b12ed64.png,Bread,0.508850,0.877581,0.033186,0.592920
edf4a3a1803ed0dc_m06_fw_7ab3c4f8.png,Skateboard,0.138989,0.521661,0.763538,0.884477
d291c4ef4426f7a6_m09d5__799806cb.png,Owl,0.368732,0.989676,0.334071,1.000000
5a1b10dc57763983_m052sf_9ced7f07.png,Mushroom,0.032491,0.456679,0.581227,0.927798
6a0ea0037b4d27f1_m0fly7_214dbca3.png,Jeans,0.596452,0.698448,0.505155,0.636230
53e38a40409a89de_m0cn6p_c9dfc9a2.png,Otter,0.000000,0.816901,0.204167,1.000000
904078b0695ffe0f_m09csl_964552f8.png,Eagle,0.170626,0.790497,0.037764,0.998489
91326dc604d416d7_m025rp___7d611efd.png,Cowboy hat,0.572271,0.871681,0.378319,0.752212
0e2004910f2bf847_m0cnyhnx_f27b5934.png,Bull,0.366716,0.812960,0.331858,0.761062
04954804cf639162_m024g6_dc7ad22b.png,Cocktail,0.517997,0.758998,0.243750,0.677083
cee765a549e5246c_m07mhn_da3f49f0.png,Trousers,0.500759,0.567527,0.706009,0.967811
29024658403895a5_m0hf58v5_4fecddcf.png,Luggage and bags,0.028125,0.942187,0.000000,0.977083
a4d93e14067ae203_m03d443_01ccbfe9.png,Rhinoceros,0.000000,0.643750,0.185417,0.827083
42c4c99657172bd8_m0gv1x_e3e63d27.png,Parrot,0.104874,0.816839,0.000000,0.997792
111cfd5c4134407b_m03120_da80d4ad.png,Flag,0.000000,0.205298,0.000000,0.531758
0b27f23394132320_m01bfm9_a317d87a.png,Shorts,0.141667,0.979167,0.000000,0.320312
ed240195e650a807_m09rvcxw_d74a35c9.png,Rocket,0.667651,0.833087,0.079470,0.907285
299ab4f5618495f5_m027pcv_e888c330.png,Zucchini,0.502347,0.866980,0.112500,0.577083
7da62937038d9563_m0k4j_20fb978b.png,Car,0.037889,0.849797,0.221687,0.660241
f9199fd7955dea60_m015p6_836b6cc9.png,Bird,0.093946,0.887265,0.006250,1.000000
5cbc14f3dcd8327a_m01c648_254f8886.png,Laptop,0.436335,0.950311,0.016807,0.899160
a3e6b0966fdfea6d_m09k_b_fec46f60.png,Lemon,0.599558,0.915929,0.473451,0.668142
18fbdce60f948fbb_m05r655_eca5f03b.png,Girl,0.057522,0.871681,0.191740,1.000000
798933ed3c2eb242_m03bt1vf_8e78c64e.png,Woman,0.134087,0.875606,0.109091,0.997980
9f4761b8473dbbeb_m01xyhv_fe102174.png,Suit,0.046847,0.953153,0.419530,0.996383
3268431ea960dbc8_m01s55n_75100a54.png,Suitcase,0.474729,1.000000,0.068592,0.518051
51c1edd4b091054e_m0ch_cf_e2ca99db.png,Fish,0.112500,1.000000,0.100000,0.520833
99cdf7e9deebaa4a_m02crq1_9f17e741.png,Couch,0.000000,0.901563,0.000000,0.997917
bf30517d6f4d3977_m0bt9lr_5a250145.png,Dog,0.670391,0.967877,0.151869,0.908879
136351521d573ea1_m0_cp5_d688ca83.png,Oyster,0.571875,0.912500,0.272917,0.831250
a56728233e827a6d_m0h2r6_798584a6.png,Van,0.010937,0.942187,0.162500,0.956250
2fdfbd153b29517b_m01940j_cbd76849.png,Backpack,0.104167,0.920833,0.000000,1.000000
b8637d9baaa03750_m015p6_c2803630.png,Bird,0.199706,0.562408,0.190687,0.875831
091bb003059867e7_m09728_0dc696e4.png,Bread,0.000000,0.390280,0.006637,0.995575
e4b07eeac5b18a45_m0dj6p_69498162.png,Peach,0.148359,0.479315,0.164384,0.700913
4ba75925653f1b52_m07dm6_5f06c1e7.png,Tiger,0.276563,0.939062,0.241667,0.600000
d4957c6f71ebb19f_m01xq0k1_a74ca3d2.png,Cattle,0.042188,0.120312,0.643750,0.789583
cd4e30d52db5b461_m04yx4_44f2c03f.png,Man,0.000000,0.768750,0.227083,0.679167
6cb6ba6f1fdef997_m07r04_679449cd.png,Truck,0.030973,1.000000,0.219027,0.785398
